iteration,level,temperature,current,best,accepted
259200,54,1241.1442189774223,46253,26938,214039
264000,55,1216.3213345978738,40322,26938,217429
268800,56,1191.9949079059165,40125,26938,220861
273600,57,1168.1550097477982,35404,26938,224202
278400,58,1144.7919095528423,43091,26938,227513
283200,59,1121.8960713617853,35062,23861,230782
288000,60,1099.4581499345497,43526,23861,234081
292800,61,1077.4689869358585,40535,23861,237369
297600,62,1055.9196071971414,34239,23861,240623
302400,63,1034.8012150531986,38176,23861,243756
307200,64,1014.1051907521346,39676,23861,246881
312000,65,993.82308693709194,35488,23861,250039
316800,66,973.94662519835015,34734,23861,253095
321600,67,954.46769269438312,33493,23861,256237
326400,68,935.3783388404953,36760,23861,259270
331200,69,916.67077206368538,37335,23861,262282
336000,70,898.33735662241179,41615,23861,265285
340800,71,880.3706094899635,37852,23861,268280
345600,72,862.76319730016417,41185,23861,271362
350400,73,845.50793335416085,41564,23861,274273
355200,74,828.59777468707762,36152,23861,277154
360000,75,812.02581919333613,36643,23861,279937
364800,76,795.78530280946939,37912,23861,282847
369600,77,779.86959675328001,31268,23861,285723
374400,78,764.27220481821428,35864,23861,288494
379200,79,748.98676072185003,30333,23861,291146
384000,80,734.00702550741312,26256,23861,293767
388800,81,719.32688499726476,33497,23861,296375
393600,82,704.94034729731948,32328,23832,298867
398400,83,690.84154035137317,29450,23832,301426
403200,84,677.02470954434568,31543,23832,303924
408000,85,663.48421535345881,31922,23832,306439
412800,86,650.21453104638954,33009,23832,308839
417600,87,637.21024042546173,30004,23832,311222
422400,88,624.46603561695258,27560,23437,313661
427200,89,611.97671490461346,29667,23437,316036
432000,90,599.73718060652129,33754,23437,318343
436800,91,587.7424369943908,29699,23437,320526
441600,92,575.98758825450295,28486,23437,322780
446400,93,564.46783648941289,30532,22514,324946
451200,94,553.17847975962457,28383,22514,327079
456000,95,542.1149101644321,32048,21688,329291
460800,96,531.27261196114353,25225,21688,331402
465600,97,520.64715972192062,27842,21688,333563
470400,98,510.23421652748215,26657,20570,335602
475200,99,500.02953219693251,25562,20570,337662
480000,100,490.0289415529939,27735,20570,339646
484800,101,480.22836272193399,32927,19957,341568
489600,102,470.62379546749531,24883,19957,343581
494400,103,461.21131955814542,29961,19957,345426
499200,104,451.9870931669825,24776,19957,347314
504000,105,442.9473513036429,27747,19957,349158
508800,106,434.08840427757002,27103,19957,350912
513600,107,425.4066361920186,21727,19957,352641
518400,108,416.89850346817821,31036,19957,354416
523200,109,408.56053339881464,27085,18278,356144
528000,110,400.38932273083833,25494,18278,357884
532800,111,392.3815362762216,27792,18278,359497
537600,112,384.53390555069711,21680,18278,361086
542400,113,376.84322743968318,22046,18278,362608
547200,114,369.30636289088949,23185,18278,364227
552000,115,361.92023563307168,25430,18278,365677
556800,116,354.68183092041028,24074,18278,367215
561600,117,347.58819430200208,24882,18278,368602
566400,118,340.63643041596202,23484,18278,369971
571200,119,333.82370180764281,24457,18278,371315
576000,120,327.14722777148995,24762,18278,372667
580800,121,320.60428321606014,21363,18142,374002
585600,122,314.1921975517389,25690,17597,375222
590400,123,307.90835360070412,25214,17597,376495
595200,124,301.75018652869005,22485,17597,377717
600000,125,295.7151827981163,18684,17597,378860
604800,126,289.80087914215397,21755,17597,380017
609600,127,284.00486155931088,21458,16428,381200
614400,128,278.32476432812467,23924,16428,382358
619200,129,272.75826904156224,20091,16428,383465
624000,130,267.30310366073098,18751,16428,384549
628800,131,261.95704158751636,19736,16428,385603
633600,132,256.71790075576598,17786,15865,386559
638400,133,251.58354274065067,21184,15865,387530
643200,134,246.55187188583764,20048,15865,388519
648000,135,241.62083444812086,20865,15865,389518
652800,136,236.78841775915842,16911,15865,390466
657600,137,232.05264940397527,17718,15865,391325
662400,138,227.41159641589576,20308,15865,392229
667200,139,222.86336448757785,18281,15865,393032
672000,140,218.40609719782628,17508,15865,393958
676800,141,214.03797525386975,17372,14140,394651
681600,142,209.75721574879236,17500,14140,395463
686400,143,205.5620714338165,17066,13999,396142
691200,144,201.45083000514018,18243,13999,396848
696000,145,197.42181340503737,16740,13999,397575
700800,146,193.47337713693659,17053,13999,398333
705600,147,189.60390959419786,16963,13999,399036
710400,148,185.81183140231391,17797,13999,399736
715200,149,182.09559477426762,18983,13999,400436
720000,150,178.45368287878225,17636,13999,401050
724800,151,174.88460922120663,17623,13999,401697
729600,152,171.38691703678251,15791,13999,402253
734400,153,167.95917869604685,17527,13999,402871
739200,154,164.5999951221259,15452,13999,403349
744000,155,161.30799521968339,16020,13999,403891
748800,156,158.08183531528971,14316,12965,404331
753600,157,154.9201986089839,15626,12965,404876
758400,158,151.82179463680421,15345,12965,405354
763200,159,148.78535874406813,14737,12965,405895
768000,160,145.80965156918677,14624,12965,406370
772800,161,142.89345853780304,16246,12965,406815
777600,162,140.03558936704698,15177,12965,407298
782400,163,137.23487757970605,14590,12965,407744
787200,164,134.49018002811192,13916,12965,408174
792000,165,131.80037642754968,15159,12965,408563
796800,166,129.16436889899867,13596,12857,408927
801600,167,126.5810815210187,13468,12836,409275
806400,168,124.04945989059833,16264,11761,409669
811200,169,121.56847069278636,14268,11761,410065
816000,170,119.13710127893063,15746,11761,410362
820800,171,116.75435925335202,14108,11761,410708
825600,172,114.41927206828498,12916,11761,411090
830400,173,112.13088662691928,13837,11761,411427
835200,174,109.88826889438089,13751,11761,411725
840000,175,107.69050351649327,13830,11761,412000
844800,176,105.5366934461634,12619,11761,412246
849600,177,103.42595957724012,14344,11761,412543
854400,178,101.35744038569531,13607,11761,412799
859200,179,99.330291577981399,12442,11761,413025
864000,180,97.343685746421784,12335,11761,413268
868800,181,95.39681203149334,12936,11761,413505
873600,182,93.488875790863474,12641,11761,413766
878400,183,91.619098275046198,11947,11761,413991
883200,184,89.78671630954527,12205,11645,414221
888000,185,87.990981983354359,12103,11645,414447
892800,186,86.231162343687288,12991,11473,414643
897600,187,84.506539096813526,12901,11473,414870
902400,188,82.816408314877251,12450,11473,415072
907200,189,81.160080148579709,12101,11473,415281
912000,190,79.536878545608118,12182,11473,415477
916800,191,77.94614097469595,12636,11158,415667
921600,192,76.387218155202035,11946,11158,415856
926400,193,74.859473792098001,12255,11158,416028
931200,194,73.362284316256037,11858,11158,416161
936000,195,71.895038629930923,11496,11158,416292
940800,196,70.457137857332299,12260,11158,416466
945600,197,69.047995100185659,12093,11158,416609
950400,198,67.667035198181949,11420,11158,416771
955200,199,66.313694494218296,12879,11158,416907
960000,200,64.98742060433392,11659,11158,417071
964800,201,63.687672192247248,12115,11158,417211
969600,202,62.413918748402295,11392,11158,417318
974400,203,61.165640373434258,12017,11158,417418
979200,204,59.94232756596557,11669,11158,417543
984000,205,58.743481014646257,11906,11158,417651
988800,206,57.568611394353333,11857,11158,417810
993600,207,56.417239166466267,11606,11158,417930
998400,208,55.288894383136935,11458,11158,418058
1003200,209,54.183116495474195,11361,11029,418147
1008000,210,53.099454165564715,10920,10811,418217
1012800,211,52.037465082253419,11458,10811,418301
1017600,212,50.996715780608348,11386,10724,418381
1022400,213,49.976781464996179,11211,10724,418461
1027200,214,48.977245835696259,11501,10724,418539
1032000,215,47.997700918982339,11561,10724,418632
1036800,216,47.037746900602691,11800,10724,418714
1041600,217,46.096991962590636,11697,10724,418797
1046400,218,45.175052123338823,11561,10724,418910
1051200,219,44.271551080872044,11260,10724,419002
1056000,220,43.386120059254601,11152,10724,419097
1060800,221,42.51839765806951,11228,10724,419157
1065600,222,41.668029704908122,10991,10724,419226
1070400,223,40.834669110809955,11026,10724,419300
1075200,224,40.017975728593754,11172,10724,419367
1080000,225,39.217616214021874,11144,10724,419456
1084800,226,38.43326388974144,11290,10724,419528
1089600,227,37.664598611946609,11175,10724,419590
1094400,228,36.911306639707675,11122,10724,419649
1099200,229,36.173080506913522,11380,10724,419708
1104000,230,35.449618896775249,11230,10724,419777
1108800,231,34.74062651883974,11014,10724,419833
1113600,232,34.045813988462946,11034,10724,419879
1118400,233,33.36489770869369,10927,10724,419940
1123200,234,32.697599754519814,10991,10724,420001
1128000,235,32.043647759429419,11060,10724,420058
1132800,236,31.402774804240828,10783,10724,420115
1137600,237,30.774719308156012,10826,10724,420155
1142400,238,30.159224921992895,11001,10724,420191
1147200,239,29.556040423553036,10856,10724,420244
1152000,240,28.964919615081971,10810,10724,420270
1156800,241,28.385621222780333,10784,10724,420307
1161600,242,27.817908798324726,10847,10724,420347
1166400,243,27.261550622358232,10857,10724,420392
1171200,244,26.716319609911064,10827,10724,420445
1176000,245,26.181993217712844,10770,10724,420484
1180800,246,25.658353353358585,10912,10724,420532
1185600,247,25.145186286291413,10937,10724,420571
1190400,248,24.642282560565583,10919,10724,420616
1195200,249,24.149436909354272,11090,10724,420678
1200000,250,23.666448171167186,10729,10724,420716
1204800,251,23.193119207743841,10783,10724,420737
1209600,252,22.729256823588962,10743,10724,420766
1214400,253,22.274671687117184,10811,10724,420800
1219200,254,21.829178253374838,10795,10724,420828
1224000,255,21.392594688307341,10725,10724,420850
1228800,256,20.964742794541195,10784,10724,420878
1233600,257,20.545447938650369,10825,10724,420898
1238400,258,20.134538979877362,10789,10724,420929
1243200,259,19.731848200279813,10733,10724,420951
1248000,260,19.337211236274218,10777,10724,420970
1252800,261,18.950467011548731,10782,10724,421001
1257600,262,18.571457671317756,10810,10724,421031
1262400,263,18.200028517891401,10824,10724,421057
1267200,264,17.836027947533573,10769,10724,421086
1272000,265,17.4793073885829,10765,10724,421102
1276800,266,17.129721240811239,10735,10724,421122
1281600,267,16.787126815995016,10768,10724,421146
1286400,268,16.451384279675118,10737,10724,421174
1291200,269,16.122356594081616,10733,10724,421190
1296000,270,15.799909462199981,10739,10724,421213
1300800,271,15.48391127295598,10836,10724,421235
1305600,272,15.174233047496861,10757,10724,421255
1310400,273,14.870748386546923,10729,10724,421281
1315200,274,14.573333418815986,10733,10724,421307
1320000,275,14.281866750439667,10735,10724,421317
1324800,276,13.996229415430873,10739,10724,421336
1329600,277,13.716304827122256,10737,10724,421346
1334400,278,13.441978730579811,10739,10724,421362
1339200,279,13.173139155968215,10757,10724,421384
1344000,280,12.90967637284885,10729,10724,421401
1348800,281,12.651482845391874,10739,10724,421420
1353600,282,12.398453188484035,10764,10724,421439
1358400,283,12.150484124714355,10733,10724,421453
1363200,284,11.907474442220069,10729,10724,421468
1368000,285,11.669324953375668,10764,10724,421484
1372800,286,11.435938454308152,10779,10724,421499
1377600,287,11.20721968522199,10749,10724,421517
1382400,288,10.983075291517551,10747,10724,421540
1387200,289,10.763413785687199,10747,10724,421554
1392000,290,10.548145509973455,10735,10724,421569
1396800,291,10.337182599773987,10725,10724,421586
1401600,292,10.130438947778506,10725,10724,421607
1406400,293,9.9278301688229362,10735,10724,421620
1411200,294,9.7292735654464781,10733,10724,421630
1416000,295,9.5346880941375485,10743,10724,421644
1420800,296,9.3439943322547965,10739,10724,421657
1425600,297,9.1571144456097002,10739,10724,421673
1430400,298,8.9739721566975064,10725,10724,421686
1435200,299,8.7944927135635549,10747,10724,421702
1440000,300,8.6186028592922828,10725,10724,421721
1444800,301,8.4462308021064381,10735,10724,421734
1449600,302,8.2773061860643082,10725,10724,421750
1454400,303,8.1117600623430217,10729,10724,421766
1459200,304,7.9495248610961617,10739,10724,421788
1464000,305,7.7905343638742384,10735,10724,421803
1468800,306,7.634723676596753,10725,10724,421819
1473600,307,7.4820292030648181,10725,10724,421832
1478400,308,7.3323886190035221,10749,10724,421844
1483200,309,7.1857408466234514,10725,10724,421858
1488000,310,7.042026029690982,10725,10724,421869
1492800,311,6.9011855090971626,10729,10724,421882
1497600,312,6.7631617989152195,10768,10724,421892
1502400,313,6.6278985629369149,10735,10724,421908
1507200,314,6.4953405916781755,10725,10724,421919
1512000,315,6.3654337798446123,10735,10724,421931
1516800,316,6.2381251042477199,10743,10724,421950
1521600,317,6.1133626021627654,10733,10724,421958
1526400,318,5.9910953501195099,10725,10724,421970
1531200,319,5.8712734431171203,10725,10724,421984
1536000,320,5.7538479742547777,10725,10724,421991
1540800,321,5.6387710147696817,10725,10724,422005
1545600,322,5.5259955944742885,10729,10724,422013
1550400,323,5.4154756825848027,10735,10724,422026
1555200,324,5.3071661689331062,10725,10724,422031
1560000,325,5.2010228455544443,10737,10724,422046
1564800,326,5.0970023886433555,10725,10724,422055
1569600,327,4.9950623408704891,10733,10724,422063
1574400,328,4.895161094053079,10725,10724,422070
1579200,329,4.7972578721720174,10735,10724,422082
1584000,330,4.7013127147285774,10725,10724,422090
1588800,331,4.6072864604340058,10725,10724,422098
1593600,332,4.5151407312253253,10725,10724,422104
1598400,333,4.4248379166008185,10725,10724,422110
1603200,334,4.3363411582688025,10729,10724,422120
1608000,335,4.249614335103427,10729,10724,422129
1612800,336,4.1646220484013581,10725,10724,422137
1617600,337,4.0813296074333305,10739,10724,422146
1622400,338,3.9997030152846644,10725,10724,422155
1627200,339,3.9197089549789705,10729,10724,422168
1632000,340,3.8413147758793915,10725,10724,422177
1636800,341,3.7644884803618033,10725,10724,422182
1641600,342,3.6891987107545674,10725,10724,422193
1646400,343,3.615414736539476,10725,10724,422199
1651200,344,3.5431064418086864,10725,10724,422207
1656000,345,3.4722443129725127,10729,10724,422218
1660800,346,3.4027994267130626,10725,10724,422226
1665600,347,3.3347434381788013,10725,10724,422234
1670400,348,3.2680485694152255,10735,10724,422241
1675200,349,3.2026875980269205,10725,10724,422250
1680000,350,3.1386338460663823,10725,10724,422260
1684800,351,3.0758611691450546,10725,10724,422266
1689600,352,3.0143439457621537,10725,10724,422272
1694400,353,2.9540570668469104,10725,10724,422276
1699200,354,2.8949759255099723,10729,10724,422283
1704000,355,2.8370764069997727,10725,10724,422293
1708800,356,2.7803348788597773,10725,10724,422302
1713600,357,2.7247281812825817,10725,10724,422305
1718400,358,2.6702336176569301,10725,10724,422309
1723200,359,2.6168289453037916,10725,10724,422320
1728000,360,2.5644923663977157,10725,10724,422328
1732800,361,2.5132025190697616,10725,10724,422333
1737600,362,2.4629384686883662,10725,10724,422340
1742400,363,2.4136796993145988,10733,10724,422351
1747200,364,2.3654061053283071,10733,10724,422361
1752000,365,2.3180979832217408,10725,10724,422369
1756800,366,2.2717360235573061,10733,10724,422377
1761600,367,2.22630130308616,10725,10724,422386
1766400,368,2.1817752770244367,10725,10724,422391
1771200,369,2.1381397714839481,10725,10724,422394
1776000,370,2.0953769760542693,10725,10724,422397
1780800,371,2.0534694365331836,10729,10724,422401
1785600,372,2.0124000478025201,10733,10724,422409
1790400,373,1.9721520468464695,10725,10724,422420
1795200,374,1.9327090059095402,10729,10724,422425
1800000,375,1.8940548257913494,10725,10724,422434
1804800,376,1.8561737292755223,10725,10724,422445
1809600,377,1.8190502546900116,10725,10724,422451
1814400,378,1.7826692495962113,10725,10724,422461
1819200,379,1.7470158646042873,10725,10724,422467
1824000,380,1.7120755473122016,10725,10724,422471
1828800,381,1.6778340363659574,10725,10724,422475
1833600,382,1.6442773556386383,10725,10724,422482
1838400,383,1.6113918085258656,10725,10724,422485
1843200,384,1.5791639723553481,10725,10724,422490
1848000,385,1.5475806929082412,10725,10724,422498
1852800,386,1.5166290790500763,10725,10724,422505
1857600,387,1.4862964974690749,10725,10724,422511
1862400,388,1.4565705675196932,10725,10724,422511
1867200,389,1.4274391561692994,10725,10724,422515
1872000,390,1.3988903730459135,10725,10724,422518
1876800,391,1.3709125655849952,10725,10724,422529
1881600,392,1.3434943142732951,10725,10724,422535
1886400,393,1.3166244279878292,10733,10724,422538
1891200,394,1.2902919394280725,10725,10724,422547
1896000,395,1.2644861006395112,10725,10724,422551
1900800,396,1.2391963786267208,10725,10724,422555
1905600,397,1.2144124510541865,10725,10724,422559
1910400,398,1.1901242020331027,10725,10724,422565
1915200,399,1.1663217179924406,10725,10724,422571
1920000,400,1.1429952836325918,10725,10724,422577
1924800,401,1.1201353779599399,10725,10724,422584
1929600,402,1.0977326704007411,10725,10724,422588
1934400,403,1.0757780169927265,10725,10724,422591
1939200,404,1.054262456652872,10725,10724,422598
1944000,405,1.0331772075198145,10725,10724,422607
1948800,406,1.0125136633694181,10725,10724,422609
1953600,407,0.9922633901020298,10725,10724,422612
1958400,408,0.97241812229998914,10725,10724,422618
1963200,409,0.95296975985398924,10725,10724,422620
1968000,410,0.93391036465690935,10725,10724,422623
1972800,411,0.91523215736377117,10725,10724,422627
1977600,412,0.89692751421649586,10725,10724,422631
1982400,413,0.87898896393216586,10725,10724,422638
1987200,414,0.86140918465352256,10725,10724,422640
1992000,415,0.84418100096045212,10725,10724,422643
1996800,416,0.82729738094124305,10725,10724,422650
2001600,417,0.81075143332241817,10725,10724,422651
2006400,418,0.79453640465596986,10725,10724,422653
2011200,419,0.77864567656285044,10725,10724,422657
2016000,420,0.76307276303159344,10725,10724,422661
2020800,421,0.7478113077709615,10725,10724,422661
2025600,422,0.73285508161554225,10725,10724,422667
2030400,423,0.71819797998323143,10725,10724,422671
2035200,424,0.70383402038356679,10725,10724,422673
2040000,425,0.68975733997589539,10725,10724,422676
2044800,426,0.67596219317637751,10725,10724,422686
2049600,427,0.66244294931284986,10725,10724,422688
2054400,428,0.64919409032659292,10725,10724,422692
2059200,429,0.63621020852006105,10725,10724,422699
2064000,430,0.62348600434965984,10725,10724,422704
2068800,431,0.61101628426266663,10725,10724,422709
2073600,432,0.5987959585774133,10725,10724,422713
2078400,433,0.58682003940586502,10725,10724,422719
2083200,434,0.57508363861774769,10725,10724,422721
2088000,435,0.56358196584539266,10725,10724,422727
2092800,436,0.55231032652848477,10725,10724,422734
2097600,437,0.54126411999791502,10725,10724,422738
2102400,438,0.53043883759795674,10725,10724,422742
2107200,439,0.51983006084599759,10725,10724,422746
2112000,440,0.5094334596290776,10725,10724,422750
2116800,441,0.49924479043649611,10725,10724,422752
2121600,442,0.4892598946277662,10725,10724,422758
2126400,443,0.47947469673521087,10725,10724,422762
2131200,444,0.46988520280050666,10725,10724,422766
2136000,445,0.46048749874449652,10725,10724,422773
2140800,446,0.45127774876960652,10725,10724,422778
2145600,447,0.44225219379421438,10725,10724,422781
2150400,448,0.43340714991833013,10725,10724,422786
2155200,449,0.42473900691996347,10725,10724,422791
2160000,450,0.4162442267815642,10725,10724,422795
2164800,451,0.40791934224593296,10725,10724,422799
2169600,452,0.39976095540101425,10725,10724,422802
2174400,453,0.39176573629299399,10725,10724,422809
2179200,454,0.38393042156713408,10725,10724,422814
2184000,455,0.37625181313579142,10725,10724,422817
2188800,456,0.36872677687307559,10725,10724,422819
